facility_id,facility_name,facility_type,capacity_numeric,capacity_unit,region,licence_issue_date,inspection_date,latitude,longitude,remarks,date_anomaly
1362.0,"Wilson, Moreno and Johnson",Health Centre,249.0,units,Christ Church,2024-04-15,2018-02-17,12.98134,-58.72516,Follow-up 2023,True
1320.0,Davis PLC Medical Center St.Andrew,Clinic,153.0,units,St. Andrew,2020-06-16,2022-06-10,13.09935,-58.92254,Good,False
6312.0,St Hall and Sons,Health Centre,290.0,beds,St. James,2017-01-12,2022-05-12,12.927777777777777,-58.92527777777777,Good,False
6309.0,Lester Inc,Hospital,420.0,capacity,St. James,2021-11-10,2025-11-26,13.05496,-59.136,,False
35.0,Trevino PLC Polyclinic,Community Health Centre,439.0,patients,St. John,2021-12-21,2024-03-18,13.16087,-58.75617,Good,False
6302.0,"Norris, Elliott and Simmons Medical Center ST.",Clinic,10.0,beds,St. Michael,2019-01-21,2024-06-02,12.73133,-59.23923,Good,False
,Moran-Arnold Clinic,Community Health Centre,298.0,units,St. John,2021-01-12,2024-09-25,12.89212,-58.95651,Needs upgrade,False
6294.0,"Robinson, Brown and Howard Medical Center",Hospital,424.0,beds,Christ Church,2021-05-10,2020-07-09,12.98599,-58.8596,Needs upgrade,True
6280.0,Cook-Blackburn Polyclinic Christ,Polyclinic,20.0,beds,Christ Church,2022-11-01,2024-12-11,12.70029,-58.90426,,False
886131.0,"Johnson, Orr and Perez",Clinic,492.0,patients,St. Peter,2021-06-08,2019-02-14,12.72559,-58.99244,Good,True
6277.0,st. Gonzalez-Taylor,Hospital,29.0,units,St. Michael,2022-12-03,2019-08-23,13.03056,-59.28555,Good,True
6276.0,Mejia-Williams Clinic NewLine,Hospital,478.0,capacity,St. Michael,2016-08-10,2024-05-18,13.1569,-59.1033,Reinspection due,False
6273.0,Ford PLC Infirmary St.Lucy,Community Health Centre,216.0,beds,St. Lucy,2019-04-14,2024-09-28,12.9317,-59.01629,Needs upgrade,False
1379.0,"St Doyle, Baker and Ramsey Hosp.",Clinic,460.0,capacity,St. Joseph,2018-02-17,2019-04-14,13.23107,-59.1079,Needs upgrade,False
1377.0,"Chambers,-Alexander-and-Allen Medical Center Christ",Polyclinic,48.0,beds,Christ Church,2021-01-10,2018-03-05,13.162,-58.88409,Follow-up 2023,True
70.0,Wang Ltd Infirmary,Clinic,488.0,beds,St. Peter,2020-04-06,2022-04-08,13.01391,-58.99895,Needs upgrade,False
,King Inc,Community Health Centre,82.0,beds,St. Lucy,2024-08-15,2024-11-05,13.28549,-58.84632,Reinspection due,False
6270.0,"st. Edwards, Johnson and Beard Infirmary",Hospital,92.0,beds,St. James,2023-08-26,2021-02-18,13.28696,-59.12805,,True
,St Fowler-Thompson,Health Centre,299.0,beds,St. Lucy,2022-12-20,2021-11-23,13.14131,-59.17079,Good,True
6255.0,Brown-Hamilton Hosp.,Community Health Centre,10.0,beds,St. Joseph,2018-10-06,2022-02-22,12.89612,-58.70809,Reinspection due,False
6253.0,Hartman-Wilson Polyclinic,Hospital,452.0,beds,St. Michael,2025-01-03,2025-04-25,13.16639,-58.82706,Needs upgrade,False
6250.0,"St. Miller, Ellison and Rodriguez Polyclinic",Community Health Centre,331.0,beds,St. George,2020-08-19,2021-12-08,12.94498,-58.96999,Needs upgrade,False
,"Prince, Lowery and Wilkins Infirmary St. Andrew",Clinic,387.0,capacity,St. Andrew,2021-01-21,2023-04-14,13.27086,-58.96213,Needs upgrade,False
6244.0,Brown-Robinson,Hospital,105.0,beds,St. George,2023-10-14,2025-03-13,12.96888888888889,-58.769999999999996,Follow-up 2023,False
,Carroll LLC Infirmary,Health Centre,488.0,beds,Christ Church,2019-12-16,2025-02-17,12.80326,-59.17825,Follow-up 2023,False
6238.0,"Taylor, Harrison and Price",Clinic,59.0,capacity,St. Michael,2018-10-14,2024-01-16,13.08773,-58.77663,Good,False
6234.0,Haynes-Group Infirmary St. Michael,Health Centre,168.0,capacity,St. Michael,2018-11-18,2025-12-01,12.93385,-58.93135,Good,False
,Sullivan-Escobar Hosp.,Polyclinic,110.0,units,Christ Church,2020-02-08,2020-09-22,12.81075,-59.00909,Reinspection due,False
1387.0,"Lewis, Larson and Boyd Clinic",Health Centre,63.0,cots,St. George,2017-02-07,2021-05-05,12.82215,-59.2777,,False
,Cochran PLC Clinic,Clinic,10.0,beds,St. Andrew,2025-08-19,2022-07-27,12.90659,-59.17368,Needs upgrade,True
6228.0,Burke Ltd Polyclinic,Health Centre,79.0,units,St. Andrew,2025-11-08,2020-12-22,12.7925,-58.705555555555556,Needs upgrade,True
,Guerrero-Williams,Health Centre,10.0,beds,St. Peter,2025-07-13,2023-09-07,13.25294,-59.24476,Good,True
6226.0,"Stone, Patton and Perry Health Centre",Health Centre,171.0,units,St. Lucy,2023-04-19,2023-10-22,12.94858,-58.94024,,False
6220.0,House-Weaver Clinic,Health Centre,61.0,cots,St. John,2018-08-16,2022-12-23,13.21731,-58.75664,,False
,Rodriguez Ltd,Clinic,112.0,beds,St. Michael,2018-05-05,2019-04-29,12.79452,-58.70696,Needs upgrade,False
6214.0,Holden-Diaz Polyclinic,Hospital,296.0,beds,St. George,2017-12-18,2021-01-28,13.051388888888889,-58.72638888888889,,False
,Caldwell-Mclaughlin ST.,Clinic,426.0,units,St. John,2017-06-01,2024-12-07,13.29388,-59.28112,Needs upgrade,False
9028.0,Tran-Craig Infirmary St. Michael,Health Centre,155.0,patients,St. Michael,2025-03-23,2018-03-02,12.81198,-59.28179,Reinspection due,True
6203.0,Mills and Sons Infirmary,Hospital,66.0,units,St. George,2023-05-18,2020-09-30,13.28581,-58.70612,Needs upgrade,True
,Macdonald-Velez Infirmary,Health Centre,175.0,beds,St. John,2016-09-07,2019-12-19,12.93753,-59.17653,Follow-up 2023,False
6196.0,"Anderson, Martin and Wilson",Clinic,242.0,patients,St. Joseph,2024-02-28,2024-08-16,13.179444444444444,-58.75888888888889,Good,False
6192.0,St Lawrence-Hicks Hosp.,Clinic,127.0,beds,St. Lucy,2022-11-19,2024-10-11,12.82379,-59.17059,Good,False
6191.0,"St Sosa, Franklin and Baxter Infirmary",Health Centre,232.0,cots,St. John,2024-03-20,2019-04-29,12.72949,-58.9386,Good,True
6188.0,"Andrews, Dawson and Smith",Hospital,218.0,beds,St. Andrew,2025-08-25,2025-08-11,13.24656,-58.81446,Reinspection due,True
51211.0,Porter PLC Clinic,Community Health Centre,10.0,beds,St. Lucy,2025-08-24,2022-01-14,12.74185,-59.17141,,True
1400.0,Cook-Ltd Infirmary,Clinic,90.0,beds,St. James,2019-06-14,2022-12-11,12.72976,-59.22039,Needs upgrade,False
6186.0,Flores Ltd Infirmary,Polyclinic,217.0,capacity,St. Andrew,2017-11-12,2021-05-28,12.965,-58.88111111111111,Reinspection due,False
6183.0,st. Camacho Group,Polyclinic,10.0,beds,St. George,2019-07-26,2023-06-12,13.21553,-58.77741,Good,False
6181.0,"Harrison,-Smith-and-Rogers Health Centre",Hospital,395.0,beds,St. Lucy,2017-06-29,2020-04-11,12.77403,-59.16052,,False
6179.0,"Lucas, Little and Johnson Infirmary",Health Centre,10.0,beds,St. Peter,2016-11-02,2023-06-27,13.06068,-59.01922,Good,False
6173.0,"Goodwin, Grant and Walker Hospital",Polyclinic,285.0,capacity,St. John,2018-08-15,2021-08-10,12.91626,-58.7765,Reinspection due,False
,Nolan Inc Polyclinic St.Lucy,Hospital,6.0,units,St. Lucy,2022-08-14,2020-09-05,12.917499999999999,-58.814166666666665,Reinspection due,True
6169.0,Keller LLC ST.,Polyclinic,493.0,units,St. Lucy,2025-10-15,2019-03-13,12.848055555555556,-58.919444444444444,Reinspection due,True
6166.0,Barrett-Cohen,Hospital,159.0,patients,St. Peter,2025-04-19,2020-10-24,12.89256,-59.29462,,True
6161.0,Webster-Peck Medical Center St. James,Health Centre,211.0,beds,St. James,2025-12-29,2018-07-03,12.98711,-59.18026,Good,True
6159.0,"st. Hodge, Robinson and Baxter",Health Centre,225.0,patients,St. George,2019-09-26,2024-08-10,12.88334,-59.25959,Reinspection due,False
6522.0,Gonzalez PLC Infirmary ST.,Polyclinic,155.0,capacity,St. George,2019-07-19,2020-11-23,13.05792,-58.79269,Reinspection due,False
6139.0,Winters Group ST.,Hospital,10.0,beds,St. John,2023-02-09,2020-01-28,12.966944444444444,-59.20194444444445,,True
6138.0,"Adams, Garrison and Baker Hosp.",Clinic,65.0,beds,St. James,2022-01-19,2021-01-23,13.02154,-59.07936,Follow-up 2023,True
6138.0,"Adams, Garrison and Baker Hospital",Clinic,65.0,beds,St. James,2022-01-19,2021-01-23,13.02154,-59.07936,Follow-up 2023,True
6137.0,Ramirez-Tucker ST.,Polyclinic,442.0,units,St. Peter,2021-02-03,2021-10-29,12.9031,-58.83715,,False
,"St. Brown, Spears and Hawkins Health Centre",Health Centre,172.0,beds,St. Michael,2025-10-05,2022-02-27,13.101666666666667,-59.280833333333334,Follow-up 2023,True
6133.0,Lambert-Hill Hospital,Hospital,149.0,patients,Christ Church,2021-02-11,2024-11-07,13.26322,-59.095,Follow-up 2023,False
6132.0,"Wallace, Bradley and Rosario",Health Centre,169.0,beds,St. John,2021-07-06,2019-07-03,12.705,-58.84777777777778,Needs upgrade,True
6129.0,"Baker, Davis and Singh",Health Centre,143.0,units,St. Joseph,2020-03-24,2019-02-01,12.95057,-58.91751,Reinspection due,True
6125.0,"Gray, Johnson and Howe Medical Center",Health Centre,403.0,capacity,St. George,2023-06-14,2018-07-15,12.9757,-59.0899,Reinspection due,True
6122.0,St. Jones-PLC,Polyclinic,497.0,units,St. Lucy,2020-11-05,2018-12-04,12.84905,-58.99033,Follow-up 2023,True
,Hunter LLC Polyclinic,Hospital,22.0,capacity,St. John,2018-04-28,2018-12-29,12.87698,-58.88072,Follow-up 2023,False
415993.0,St. Sandoval-Parker,Clinic,399.0,beds,St. Andrew,2017-04-27,2018-08-25,13.11498,-58.80375,Reinspection due,False
,"Matthews, Clark and Archer Hosp.",Hospital,210.0,beds,St. James,2017-09-07,2024-06-03,12.825,-59.153055555555554,Follow-up 2023,False
6108.0,St. Evans-Stanley,Clinic,207.0,capacity,St. John,2016-01-08,2019-05-16,13.09471,-59.03304,Follow-up 2023,False
6105.0,"Davis, Gallegos and Ramos",Community Health Centre,234.0,units,St. Lucy,2022-05-30,2020-06-04,13.07498,-58.7614,,True
,St. Alvarado-Jones,Polyclinic,355.0,units,St. Lucy,2022-04-12,2018-07-19,13.2396,-59.28959,Needs upgrade,True
,Stewart-Bauer Medical Center,Polyclinic,133.0,capacity,St. Peter,2025-12-07,2018-12-29,13.24048,-58.78085,Follow-up 2023,True
1428.0,St. Thompson-Griffin,Health Centre,433.0,patients,St. Michael,2019-08-07,2021-05-08,12.75804,-59.09088,Reinspection due,False
,St Powers-Smith Hospital,Health Centre,181.0,cots,St. Peter,2025-12-24,2019-01-16,13.06291,-58.83043,,True
6098.0,Gonzales LLC Health Centre St.George,Polyclinic,118.0,capacity,St. George,2025-02-08,2022-03-16,13.12895,-59.01476,Reinspection due,True
,Johnson Ltd,Polyclinic,39.0,beds,St. Joseph,2021-11-14,2019-07-12,13.083333333333334,-58.90083333333333,Good,True
,Tucker Inc Infirmary,Polyclinic,143.0,units,St. George,2021-07-01,2019-05-27,13.277222222222223,-59.16888888888889,,True
5552.0,"Rodriguez, Reed and Young Clinic St. Andrew",Health Centre,186.0,beds,St. Andrew,2025-11-19,2024-07-19,12.85866,-59.26212,,True
6074.0,Powell Ltd Hosp.,Hospital,302.0,patients,St. Lucy,2020-07-31,2021-06-23,13.23004,-59.06926,Reinspection due,False
,St Vincent-LLC Medical Center,Health Centre,300.0,cots,St. Michael,2018-05-18,2023-05-03,13.1069,-58.94178,Reinspection due,False
,Moses-Lopez,Polyclinic,335.0,units,St. George,2022-09-19,2020-10-26,13.10333,-59.09547,Reinspection due,True
,St. Kaiser-Ltd Hosp.,Health Centre,401.0,beds,St. Andrew,2023-10-08,2022-11-18,12.96081,-58.91049,Good,True
6063.0,Campos Ltd Hosp.,Hospital,448.0,patients,St. Lucy,2025-07-30,2020-11-08,13.23892,-59.19711,,True
6063.0,Campos Ltd Hospital,Hospital,448.0,patients,St. Lucy,2025-07-30,2020-11-08,13.23892,-59.19711,,True
1447.0,Francis-Spencer Health Centre Christ,Clinic,265.0,capacity,Christ Church,2019-10-05,2020-12-16,13.145833333333332,-58.70388888888889,Reinspection due,False
1443.0,"St. Farrell, Yates and Allen Polyclinic",Polyclinic,10.0,beds,St. Michael,2018-09-19,2022-01-19,13.10974,-58.87257,,False
1439.0,Vargas PLC Clinic,Health Centre,299.0,beds,St. Peter,2018-09-26,2023-03-21,13.1462,-58.83202,,False
6058.0,Velez-Andrews Health Centre,Community Health Centre,10.0,beds,St. Andrew,2016-07-05,2025-07-16,12.87015,-58.95431,,False
6052.0,St. Barber and Sons Hospital,Clinic,211.0,units,St. Lucy,2025-03-19,2023-12-02,13.2743,-58.90585,Needs upgrade,True
,St. Burton-Fernandez Hosp.,Hospital,409.0,beds,St. Michael,2025-07-22,2021-03-29,13.18713,-59.22765,Follow-up 2023,True
932015.0,St. Bray Group,Community Health Centre,376.0,units,St. George,2016-08-12,2025-06-17,12.99656,-58.81535,Needs upgrade,False
6037.0,St. Huerta-Sanchez Infirmary,Clinic,45.0,cots,St. George,2017-12-09,2022-05-27,12.890833333333333,-58.79138888888889,Follow-up 2023,False
51940.0,St. Merritt-Rodriguez Polyclinic,Clinic,430.0,patients,St. Peter,2021-07-22,2020-01-20,13.027222222222223,-59.05138888888889,Follow-up 2023,True
6031.0,St. Graham-Webb Medical Center,Community Health Centre,10.0,beds,St. Michael,2018-11-08,2020-01-05,12.976111111111111,-58.911944444444444,Good,False
6030.0,Smith-Perry Hosp.,Community Health Centre,390.0,capacity,St. Andrew,2017-08-28,2021-07-22,12.86652,-58.77027,Reinspection due,False
6029.0,"St Robertson, Torres and West Hosp.",Hospital,64.0,units,St. Joseph,2017-09-18,2023-03-24,12.72191,-59.24395,,False
6021.0,"Carrillo, Hood and Hickman ST.",Clinic,272.0,cots,St. Joseph,2019-06-22,2021-04-30,12.70979,-59.02501,Good,False
,Whitaker-Ponce Hospital,Community Health Centre,10.0,beds,St. James,2018-01-07,2018-12-01,13.06252,-58.76351,Follow-up 2023,False
,"Wallace, Vazquez and Morris",Clinic,478.0,capacity,St. Andrew,2022-06-09,2022-08-20,13.097222222222223,-59.150555555555556,Needs upgrade,False
,St. Brown-Pierce Clinic,Health Centre,270.0,capacity,St. Andrew,2025-01-05,2023-01-19,13.21542,-59.09262,Follow-up 2023,True
6007.0,Hernandez-Smith Medical Center,Hospital,290.0,units,St. Joseph,2017-06-21,2025-05-01,12.95534,-58.84332,Needs upgrade,False
,Brewer-LLC,Polyclinic,459.0,patients,St. Peter,2017-01-20,2019-01-14,12.88857,-58.79148,Follow-up 2023,False
1458.0,Lopez Group,Hospital,59.0,units,St. Andrew,2024-02-18,2023-02-20,13.21888888888889,-58.85388888888889,Reinspection due,True
6003.0,"Estes, Horn and Young Health Centre St.George",Hospital,25.0,beds,St. George,2021-06-01,2025-09-13,12.969166666666666,-58.906388888888884,Follow-up 2023,False
5998.0,"St. Torres, Carter and Nicholson",Community Health Centre,104.0,beds,St. Michael,2018-09-06,2018-10-02,12.8191,-59.25889,,False
,Butler-Wood,Health Centre,149.0,beds,St. Andrew,2022-05-16,2022-10-31,12.77943,-58.97438,Needs upgrade,False
5992.0,St. Johnson-Colon Hosp.,Polyclinic,151.0,capacity,St. John,2025-11-30,2019-05-26,12.98814,-58.98018,Reinspection due,True
,Jenkins PLC Infirmary St.Michael,Polyclinic,303.0,beds,St. Michael,2017-12-31,2019-05-12,12.77654,-59.29324,Follow-up 2023,False
14.0,"Woodward,-Baker-and-Lewis Hospital",Polyclinic,372.0,units,St. Peter,2021-02-08,2025-06-20,12.71488,-59.22241,Needs upgrade,False
,Richardson-Ltd Polyclinic,Clinic,478.0,beds,Christ Church,2022-10-30,2022-02-02,13.00143,-58.84109,,True
5976.0,"Brown,-Molina-and-Crawford",Clinic,338.0,units,St. Peter,2024-06-27,2018-05-16,12.9856,-59.07011,Good,True
5966.0,Walker-Smith,Health Centre,149.0,capacity,St. James,2022-04-16,2025-06-13,12.79138888888889,-58.77388888888889,Follow-up 2023,False
5962.0,"Proctor,-Brown-and-Schmidt",Polyclinic,242.0,beds,Christ Church,2022-03-07,2022-05-03,12.97751,-59.2596,Good,False
5960.0,"St Thomas, Curtis and Henson Hospital",Health Centre,297.0,patients,St. Lucy,2023-04-08,2018-01-14,13.104444444444445,-58.98583333333333,Good,True
,St. Morris PLC Polyclinic,Health Centre,404.0,beds,St. George,2016-06-11,2018-02-18,13.08455,-59.19643,Needs upgrade,False
1477.0,"St. Skinner, Chase and Mcgee",Clinic,403.0,capacity,St. Peter,2023-08-30,2022-12-26,13.22638888888889,-58.73361111111111,Good,True
,"Johnston, Hughes and Mendoza ST. NewLine",Clinic,10.0,beds,St. Andrew,2025-11-29,2023-04-09,12.74194,-58.78144,Follow-up 2023,True
1467.0,"Smith, Sanchez and Burke Infirmary",Polyclinic,473.0,units,St. Andrew,2021-10-18,2023-08-22,13.24405,-58.96662,Good,False
1466.0,Ferguson LLC Infirmary,Polyclinic,10.0,beds,St. John,2021-02-05,2023-03-22,13.05341,-59.2378,Follow-up 2023,False
,St. Rogers-Bartlett Hospital,Health Centre,178.0,beds,St. John,2021-04-02,2020-11-13,12.99181,-59.17966,,True
5956.0,"Hansen, Mendez and Rogers",Health Centre,371.0,capacity,St. Peter,2021-02-19,2020-07-05,13.22159,-58.70727,Reinspection due,True
5954.0,Davis-Martin Infirmary,Health Centre,53.0,beds,Christ Church,2017-07-04,2020-08-19,13.29896,-58.72964,,False
5952.0,"Collins, Gutierrez and Stewart Polyclinic St.Michael",Hospital,83.0,beds,St. Michael,2019-08-19,2021-09-29,12.70192,-59.03918,Follow-up 2023,False
5124.0,St. Cooper-Inc Hosp.,Hospital,24.0,patients,St. James,2018-05-02,2021-12-06,12.983055555555556,-59.02194444444444,Reinspection due,False
7468.0,Rios-Hernandez Infirmary ycuL,Community Health Centre,362.0,patients,St. Lucy,2016-01-31,2023-10-29,13.099722222222223,-59.034166666666664,Reinspection due,False
5942.0,King and Sons Infirmary,Polyclinic,361.0,capacity,St. George,2018-03-29,2024-11-26,12.85417,-59.14147,Needs upgrade,False
,"Harper, Lopez and Molina Hosp.",Health Centre,455.0,units,St. John,2017-04-02,2025-08-08,12.91282,-59.16329,Reinspection due,False
5940.0,St. Bennett Inc,Clinic,182.0,capacity,St. George,2016-08-27,2024-05-04,12.994166666666667,-58.84638888888889,,False
5933.0,Bright-PLC,Hospital,10.0,beds,Christ Church,2020-01-25,2018-06-21,12.76296,-59.28883,Good,True
2263.0,St. Davenport-Hester Hosp.,Hospital,468.0,beds,St. Peter,2018-06-06,2023-05-28,12.83448,-59.00692,Needs upgrade,False
1488.0,Long-Carson,Health Centre,410.0,capacity,St. John,2024-06-27,2021-02-15,12.939722222222223,-59.03527777777778,Needs upgrade,True
1486.0,"Davis, Soto and Turner",Community Health Centre,1.0,beds,St. Joseph,2022-05-26,2021-03-31,12.946388888888889,-58.75222222222222,Follow-up 2023,True
,Waters-Ross Hospital,Hospital,97.0,capacity,Christ Church,2025-03-18,2023-01-03,12.854444444444445,-58.82166666666667,,True
3830.0,st. Sherman-James Health Centre,Hospital,284.0,cots,St. Michael,2023-02-01,2019-07-19,12.818,-59.20632,Good,True
1481.0,"St. Luna, Morgan and Blackwell Hosp.",Hospital,340.0,capacity,St. James,2023-03-27,2018-02-26,12.92509,-58.80742,Reinspection due,True
1481.0,"St. Luna, Morgan and Blackwell Hospital",Hospital,340.0,capacity,St. James,2023-03-27,2018-02-26,12.92509,-58.80742,Reinspection due,True
,Kelley LLC Infirmary St.Lucy,Polyclinic,228.0,patients,St. Lucy,2022-12-04,2024-06-22,13.14828,-58.9852,Good,False
,Small LLC Hospital,Health Centre,218.0,units,St. John,2021-06-19,2019-07-01,13.15375,-59.08182,Follow-up 2023,True
690491.0,"Martinez,-Savage-and-Evans Hosp. ST.",Polyclinic,135.0,beds,St. John,2021-10-11,2022-04-02,12.76142,-58.80884,Reinspection due,False
5918.0,Smith-Fry Polyclinic,Hospital,10.0,beds,St. John,2025-05-04,2024-11-04,13.00268,-58.96314,,True
5917.0,"St. Hudson, Padilla and Green",Community Health Centre,444.0,cots,St. Andrew,2024-05-02,2022-05-24,12.87713,-59.15439,,True
5915.0,"Ford,-Campbell-and-Williams St.John",Clinic,289.0,units,St. John,2021-07-25,2023-10-24,13.15027,-58.90102,Good,False
,"St. Gibbs, Graham and Glover Hosp.",Health Centre,159.0,cots,St. John,2016-11-12,2022-12-14,12.92243,-58.78698,,False
5910.0,"st. Crawford, Allen and Smith",Hospital,205.0,beds,St. Peter,2021-01-09,2025-01-24,13.22305,-58.97599,,False
5906.0,"Flores,-Downs-and-Walters Hosp.",Hospital,176.0,patients,St. Joseph,2022-09-07,2019-04-10,13.18439,-58.71872,Good,True
85.0,st. Brown-Smith Clin.,Health Centre,45.0,beds,St. Peter,2019-11-08,2024-06-16,13.25568,-59.26412,Follow-up 2023,False
85.0,st. Brown-Smith Clinic,Health Centre,45.0,beds,St. Peter,2019-11-08,2024-06-16,13.25568,-59.26412,Follow-up 2023,False
1501.0,"Marquez, Burns and Solomon Polyclinic",Hospital,443.0,capacity,St. John,2020-04-13,2021-04-06,12.87301,-58.8018,,False
,st. Barker and Sons Clinic,Polyclinic,407.0,units,St. John,2018-09-27,2024-05-06,12.87227,-59.13008,,False
1497.0,"Williamson, Burns and Evans",Health Centre,48.0,cots,St. Joseph,2021-03-15,2022-06-27,12.77335,-59.27856,Needs upgrade,False
,"Torres, Lambert and Patel Polyclinic",Health Centre,426.0,beds,St. Lucy,2019-02-23,2019-02-11,13.19474,-59.05543,Needs upgrade,True
,"Hill, Douglas and Simmons NewLine",Health Centre,314.0,beds,St. George,2018-11-13,2020-07-16,13.20721,-58.96197,,False
5902.0,St Young and Sons Medical Center,Hospital,51.0,units,St. Joseph,2022-09-19,2020-09-03,13.04343,-59.13713,,True
5897.0,"St. Chavez, Gomez and Daniels Health Centre",Polyclinic,10.0,beds,St. Joseph,2016-12-14,2024-08-21,13.09231,-59.28739,Reinspection due,False
5893.0,st. Solomon-Nguyen Hospital,Health Centre,22.0,patients,St. Peter,2025-10-03,2022-09-25,13.21358,-58.70882,,True
5892.0,Johnson-Eaton,Hospital,113.0,beds,St. Peter,2021-01-01,2023-03-18,12.92844,-58.99942,Follow-up 2023,False
5887.0,"Wilson, Wyatt and Peterson",Health Centre,92.0,beds,St. George,2024-06-30,2024-10-03,13.10676,-58.94544,Follow-up 2023,False
